barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,21914,0,13,Acura,RL,Y,false,0,99,0,0,0,0,0,Automatic (S5),20.3,0,33.0439,0,Midsize Cars,2006,-3750,,2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,15,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.8,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,21938,0,13,Cadillac,CTS,Y,false,0,99,0,0,0,0,0,Manual 6-spd,19.2,0,34.5,0,Midsize Cars,2006,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.8,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,21939,0,13,Cadillac,CTS,Y,false,0,99,0,0,0,0,0,Automatic (S5),20,0,34.1,0,Midsize Cars,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.6,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,21941,0,13,Cadillac,CTS,Y,false,0,99,0,0,0,0,0,Automatic (S5),19.513,0,35.2482,0,Midsize Cars,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.6,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,21943,0,13,Cadillac,STS,Y,false,0,103,0,0,0,0,0,Automatic (S5),19.513,0,35.2482,0,Midsize Cars,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.9,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,21950,0,15,Chevrolet,Malibu,N,false,0,101,0,0,0,0,0,Automatic (S4),20.6,0,33.0997,0,Midsize Cars,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,5.3,Front-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,26,0,0,0,0,0,0,0,0,21952,16,0,Chevrolet,Monte Carlo,N,false,98,0,0,0,0,0,0,Automatic 4-spd,20,0,36.5,0,Midsize Cars,2006,-3750,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,4.2,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,21967,0,12,Jaguar,S-Type 4.2 Litre,N,false,0,98,0,0,0,0,0,Automatic 6-spd,20.0469,0,33.1493,0,Midsize Cars,2006,-3750,,2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,21970,0,24,Jaguar,X-Type Sport Brake,N,false,0,90,0,0,0,0,0,Manual 5-spd,19.5,0,33.9,0,Midsize Cars,2006,-3750,,EMS,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,4.3,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,21979,0,13,Lexus,GS 300/GS 430,N,false,0,98,0,0,0,0,0,Automatic (S6),20.4489,0,32.0997,0,Midsize Cars,2006,-3750,,2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.3,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,22,96,21987,0,14,Mazda,6,Y,false,0,96,0,0,0,0,0,Manual 6-spd,20.9,0,32.6,0,Midsize Cars,2006,-3750,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,21993,0,14,Mercedes-Benz,E350 4matic,N,false,0,97,0,0,0,0,0,Automatic 5-spd,20.4,0,31.4,0,Midsize Cars,2006,-3750,,EMS 2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.8,Front-Wheel Drive,0,SOHC,-1,2100,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,21998,0,13,Mitsubishi,Galant,N,false,0,99,0,0,0,0,0,Automatic (S4),20.4388,0,34.4166,0,Midsize Cars,2006,-3750,,2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,5.3,Front-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,22009,0,16,Pontiac,Grand Prix,Y,false,0,97,0,0,0,0,0,Automatic (S4),20.2685,0,35.0629,0,Midsize Cars,2006,-3750,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.6,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,22020,0,14,Volkswagen,Passat 4motion,Y,false,0,96,0,0,0,0,0,Automatic (S6),20.4,0,33.5,0,Midsize Cars,2006,-3750,,3MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,5.3,Front-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,26,0,0,0,0,0,0,0,0,22038,0,19,Chevrolet,Impala,Y,false,0,105,0,0,0,0,0,Automatic 4-spd,20,0,36.5,0,Large Cars,2006,-3750,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.9,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,23,106,22040,0,0,Chevrolet,Malibu Maxx,Y,false,0,0,0,0,0,0,0,Automatic (S4),20.3,0,32.9,0,Large Cars,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,4-Wheel or All-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22053,0,21,Ford,Five Hundred AWD,Y,false,0,108,0,0,0,0,0,Automatic (variable gear ratios),21.1499,0,32.6972,0,Large Cars,2006,-2000,,VMODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,4.2,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,22065,0,15,Jaguar,Vdp Lwb,N,false,0,107,0,0,0,0,0,Automatic 6-spd,20.0499,0,34.3499,0,Large Cars,2006,-3750,,2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,4.2,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,22066,0,16,Jaguar,XJ8,Y,false,0,105,0,0,0,0,0,Automatic 6-spd,20.3499,0,34.4482,0,Large Cars,2006,-3750,,2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,4.2,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,22067,0,15,Jaguar,XJ8L,N,false,0,107,0,0,0,0,0,Automatic 6-spd,20.3499,0,34.4482,0,Large Cars,2006,-3750,,2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,4.3,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22070,0,16,Lexus,LS 430,Y,false,0,107,0,0,0,0,0,Automatic (S6),20.4891,0,32.6069,0,Large Cars,2006,-3750,,2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3,4-Wheel or All-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22072,0,21,Mercury,Montego AWD,Y,false,0,108,0,0,0,0,0,Automatic (variable gear ratios),21.1499,0,32.6972,0,Large Cars,2006,-2000,,VMODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,4.3,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,22080,0,15,Mercedes-Benz,S430,Y,false,0,106,0,0,0,0,0,Automatic 7-spd,19.4,0,33.5,0,Large Cars,2006,-3750,,EMS 2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,15,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.1,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,22094,0,28,Audi,A4 Avant quattro,N,false,0,91,0,0,0,0,0,Manual 6-spd,19.2,0,34.2,0,Small Station Wagons,2006,-3750,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.8,Front-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,26,0,0,0,0,0,0,30,96,22112,0,0,Saab,9-3 SportCombi,N,false,0,0,0,0,0,0,0,Manual 6-spd,19.8,0,36.1,0,Small Station Wagons,2006,-3750,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,15,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,2.8,Front-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,26,0,0,0,0,0,0,30,96,22113,0,0,Saab,9-3 SportCombi,N,false,0,0,0,0,0,0,0,Automatic (S6),18.9,0,35.8,0,Small Station Wagons,2006,-3750,,2MODE CLKUP,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.1,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,22135,0,34,Audi,A6 Avant quattro,N,false,0,99,0,0,0,0,0,Automatic (S6),20.2177,0,33.5755,0,Midsize Station Wagons,2006,-3750,,3MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Rear-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,22144,0,41,Mercedes-Benz,E350 (wagon),N,false,0,96,0,0,0,0,0,Automatic 7-spd,20.4,0,33.2,0,Midsize Station Wagons,2006,-3750,,EMS 2MODE CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.5,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22151,0,34,Subaru,Legacy Wagon AWD,N,false,0,97,0,0,0,0,0,Automatic (S5),21.2071,0,32.0371,0,Midsize Station Wagons,2006,-3750,,2MODE CLKUP,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,2.5,4-Wheel or All-Wheel Drive,0,,-1,2100,0,Premium,Premium Gasoline,-1,-1,23,0,0,0,0,0,0,36,98,22159,0,0,Volvo,V70 R AWD,N,false,0,0,0,0,0,0,0,Manual 6-spd,20.2,0,31.3,0,Midsize Station Wagons,2006,-3750,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,3.5,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,22170,0,0,Chevrolet,Colorado 2WD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,20.9,0,31.0773,0,Standard Pickup Trucks 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,3.5,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22171,0,0,Chevrolet,Colorado 2WD,N,false,0,0,0,0,0,0,0,Manual 5-spd,21.3483,0,32.2018,0,Standard Pickup Trucks 2WD,2006,-2000,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,3.5,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,22175,0,0,Chevrolet,Colorado Crew Cab 2WD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,20.9,0,30.8,0,Standard Pickup Trucks 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,3.5,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,22208,0,0,GMC,Canyon 2WD,N,false,0,0,0,0,0,0,0,Automatic 4-spd,20.9,0,31.0581,0,Standard Pickup Trucks 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,3.5,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22209,0,0,GMC,Canyon 2WD,N,false,0,0,0,0,0,0,0,Manual 5-spd,21.3448,0,32.2088,0,Standard Pickup Trucks 2WD,2006,-2000,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,3.5,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,22213,0,0,GMC,Canyon Crew Cab 2WD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,20.9,0,30.8,0,Standard Pickup Trucks 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,4,2.5,Rear-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,22227,0,0,Nissan,Frontier 2WD,Y,false,0,0,0,0,0,0,0,Automatic 5-spd,20.8,0,30.2,0,Standard Pickup Trucks 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,3.5,4-Wheel or All-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,22242,0,0,Chevrolet,Colorado 4WD,N,false,0,0,0,0,0,0,0,Manual 5-spd,20.6,0,30.5,0,Standard Pickup Trucks 4WD,2006,-2000,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,5,3.5,4-Wheel or All-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,22269,0,0,GMC,Canyon 4WD,N,false,0,0,0,0,0,0,0,Manual 5-spd,20.6,0,30.5,0,Standard Pickup Trucks 4WD,2006,-2000,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22319,0,0,Buick,Terraza FWD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,20.2,0,31.9437,0,Minivan - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.9,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22320,0,0,Buick,Terraza FWD,N,false,0,0,0,0,0,0,0,Automatic 4-spd,19.9,0,32.5,0,Minivan - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22321,0,0,Chevrolet,Uplander FWD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,20.2,0,31.9437,0,Minivan - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.9,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22322,0,0,Chevrolet,Uplander FWD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,19.9,0,32.5,0,Minivan - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22330,0,0,Honda,Odyssey,Y,false,0,0,0,0,0,0,0,Automatic 5-spd,20.9,0,32.5,0,Minivan - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,22335,0,0,Nissan,Quest,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,21,0,33.3,0,Minivan - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22336,0,0,Nissan,Quest,N,false,0,0,0,0,0,0,0,Automatic 5-spd,20.2529,0,32.4677,0,Minivan - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22337,0,0,Pontiac,Montana SV6 FWD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,20.2,0,31.9437,0,Minivan - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.9,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,22338,0,0,Pontiac,Montana SV6 FWD,Y,false,0,0,0,0,0,0,0,Automatic 4-spd,19.9,0,32.5,0,Minivan - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.4,Front-Wheel Drive,0,,-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,22339,0,0,Pontiac,Torrent FWD,Y,false,0,0,0,0,0,0,0,Automatic 5-spd,20.8,0,30.7692,0,Sport Utility Vehicle - 2WD,2006,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
